Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-03-02 23:54,-0.172,0.023,0,0,0,0,p
2017-03-03 00:00,-0.380,0.026,0,0,0,0,p
2017-03-03 00:06,-0.551,0.023,0,0,0,0,p
2017-03-03 00:12,-0.677,0.030,1,0,0,0,p
2017-03-03 00:18,-0.870,0.030,1,0,0,0,p
2017-03-03 00:24,-1.032,0.023,0,0,0,0,p
2017-03-03 00:30,-1.163,0.026,0,0,0,0,p
2017-03-03 00:36,-1.289,0.023,0,0,0,0,p
2017-03-03 00:42,-1.406,0.020,0,0,0,0,p
2017-03-03 00:48,-1.518,0.016,0,0,0,0,p
2017-03-03 00:54,-1.595,0.020,0,0,0,0,p
2017-03-03 01:00,-1.653,0.023,1,0,0,0,p
2017-03-03 01:06,-1.671,0.020,0,0,0,0,p
2017-03-03 01:12,-1.667,0.030,1,0,0,0,p
2017-03-03 01:18,-1.631,0.026,0,0,0,0,p
2017-03-03 01:24,-1.527,0.023,1,0,0,0,p
2017-03-03 01:30,-1.410,0.023,0,0,0,0,p
2017-03-03 01:36,-1.271,0.026,0,0,0,0,p
2017-03-03 01:42,-1.086,0.023,0,0,0,0,p
2017-03-03 01:48,-0.902,0.030,0,0,0,0,p
2017-03-03 01:54,-0.695,0.030,0,0,0,0,p
2017-03-03 02:00,-0.488,0.030,0,0,0,0,p
2017-03-03 02:06,-0.289,0.030,0,0,0,0,p
2017-03-03 02:12,-0.087,0.030,0,0,0,0,p
2017-03-03 02:18,0.107,0.030,0,0,0,0,p
2017-03-03 02:24,0.291,0.023,0,0,0,0,p
2017-03-03 02:30,0.467,0.026,0,0,0,0,p
2017-03-03 02:36,0.642,0.023,0,0,0,0,p
2017-03-03 02:42,0.822,0.023,0,0,0,0,p
2017-03-03 02:48,1.002,0.026,0,0,0,0,p
2017-03-03 02:54,1.191,0.020,0,0,0,0,p
2017-03-03 03:00,1.394,0.023,0,0,0,0,p
2017-03-03 03:06,1.615,0.023,0,0,0,0,p
2017-03-03 03:12,1.844,0.030,0,0,0,0,p
2017-03-03 03:18,2.096,0.030,0,0,0,0,p
2017-03-03 03:24,2.362,0.033,0,0,0,0,p
2017-03-03 03:30,2.627,0.030,0,0,0,0,p
2017-03-03 03:36,2.893,0.026,0,0,0,0,p
2017-03-03 03:42,3.159,0.030,0,0,0,0,p
2017-03-03 03:48,3.438,0.030,0,0,0,0,p
2017-03-03 03:54,3.708,0.030,0,0,0,0,p
2017-03-03 04:00,3.991,0.030,0,0,0,0,p
2017-03-03 04:06,4.266,0.030,0,0,0,0,p
2017-03-03 04:12,4.558,0.033,0,0,0,0,p
2017-03-03 04:18,4.856,0.030,0,0,0,0,p
2017-03-03 04:24,5.153,0.036,0,0,0,0,p
2017-03-03 04:30,5.459,0.030,0,0,0,0,p
2017-03-03 04:36,5.751,0.033,0,0,0,0,p
2017-03-03 04:42,6.048,0.033,0,0,0,0,p
2017-03-03 04:48,6.341,0.033,0,0,0,0,p
2017-03-03 04:54,6.638,0.026,0,0,0,0,p
2017-03-03 05:00,6.913,0.030,0,0,0,0,p
2017-03-03 05:06,7.183,0.026,0,0,0,0,p
2017-03-03 05:12,7.448,0.030,0,0,0,0,p
2017-03-03 05:18,7.714,0.026,0,0,0,0,p
2017-03-03 05:24,7.975,0.030,0,0,0,0,p
2017-03-03 05:30,8.250,0.026,0,0,0,0,p
2017-03-03 05:36,8.488,0.026,0,0,0,0,p
2017-03-03 05:42,8.713,0.023,0,0,0,0,p
2017-03-03 05:48,8.938,0.020,0,0,0,0,p
2017-03-03 05:54,9.141,0.023,0,0,0,0,p
2017-03-03 06:00,9.325,0.023,0,0,0,0,p
2017-03-03 06:06,9.514,0.020,0,0,0,0,p
2017-03-03 06:12,9.676,0.016,0,0,0,0,p
2017-03-03 06:18,9.834,0.020,0,0,0,0,p
2017-03-03 06:24,9.987,0.016,0,0,0,0,p
2017-03-03 06:30,10.122,0.013,1,0,0,0,p
2017-03-03 06:36,10.253,0.016,1,0,0,0,p
2017-03-03 06:42,10.370,0.013,0,0,0,0,p
2017-03-03 06:48,10.446,0.007,0,0,0,0,p
2017-03-03 06:54,10.509,0.010,1,0,0,0,p
2017-03-03 07:00,10.545,0.007,0,0,0,0,p
2017-03-03 07:06,10.550,0.007,1,0,0,0,p
2017-03-03 07:12,10.536,0.010,0,0,0,0,p
2017-03-03 07:18,10.518,0.007,1,0,0,0,p
2017-03-03 07:24,10.487,0.010,0,0,0,0,p
2017-03-03 07:30,10.433,0.010,0,0,0,0,p
2017-03-03 07:36,10.388,0.010,0,0,0,0,p
2017-03-03 07:42,10.338,0.010,0,0,0,0,p
2017-03-03 07:48,10.280,0.013,0,0,0,0,p
2017-03-03 07:54,10.203,0.010,0,0,0,0,p
2017-03-03 08:00,10.122,0.013,0,0,0,0,p
2017-03-03 08:06,10.019,0.016,0,0,0,0,p
2017-03-03 08:12,9.910,0.016,0,0,0,0,p
2017-03-03 08:18,9.784,0.013,0,0,0,0,p
2017-03-03 08:24,9.658,0.016,0,0,0,0,p
2017-03-03 08:30,9.505,0.020,0,0,0,0,p
2017-03-03 08:36,9.343,0.016,0,0,0,0,p
2017-03-03 08:42,9.168,0.016,0,0,0,0,p
2017-03-03 08:48,8.992,0.020,0,0,0,0,p
2017-03-03 08:54,8.799,0.020,0,0,0,0,p
2017-03-03 09:00,8.614,0.023,0,0,0,0,p
2017-03-03 09:06,8.416,0.023,0,0,0,0,p
2017-03-03 09:12,8.222,0.020,0,0,0,0,p
2017-03-03 09:18,8.011,0.023,0,0,0,0,p
2017-03-03 09:24,7.799,0.023,0,0,0,0,p
2017-03-03 09:30,7.583,0.026,0,0,0,0,p
2017-03-03 09:36,7.349,0.026,0,0,0,0,p
2017-03-03 09:42,7.111,0.026,0,0,0,0,p
2017-03-03 09:48,6.881,0.026,0,0,0,0,p
2017-03-03 09:54,6.647,0.030,0,0,0,0,p
2017-03-03 10:00,6.404,0.026,0,0,0,0,p
2017-03-03 10:06,6.165,0.030,0,0,0,0,p
2017-03-03 10:12,5.904,0.033,0,0,0,0,p
2017-03-03 10:18,5.643,0.030,0,0,0,0,p
2017-03-03 10:24,5.373,0.030,0,0,0,0,p
2017-03-03 10:30,5.085,0.033,0,0,0,0,p
2017-03-03 10:36,4.788,0.033,0,0,0,0,p
2017-03-03 10:42,4.482,0.036,0,0,0,0,p
2017-03-03 10:48,4.167,0.030,0,0,0,0,p
2017-03-03 10:54,3.861,0.033,0,0,0,0,p
2017-03-03 11:00,3.559,0.033,0,0,0,0,p
2017-03-03 11:06,3.258,0.033,0,0,0,0,p
2017-03-03 11:12,2.974,0.033,0,0,0,0,p
2017-03-03 11:18,2.699,0.033,0,0,0,0,p
2017-03-03 11:24,2.429,0.033,0,0,0,0,p
2017-03-03 11:30,2.168,0.039,0,0,0,0,p
2017-03-03 11:36,1.912,0.033,1,0,0,0,p
2017-03-03 11:42,1.682,0.030,0,0,0,0,p
2017-03-03 11:48,1.448,0.030,0,0,0,0,p
2017-03-03 11:54,1.209,0.026,0,0,0,0,p
2017-03-03 12:00,0.975,0.043,0,0,0,0,p
2017-03-03 12:06,0.773,0.036,0,0,0,0,p
2017-03-03 12:12,0.570,0.049,1,0,0,0,p
2017-03-03 12:18,0.359,0.043,0,0,0,0,p
2017-03-03 12:24,0.188,0.039,0,0,0,0,p
2017-03-03 12:30,-0.010,0.036,0,0,0,0,p
2017-03-03 12:36,-0.199,0.020,0,0,0,0,p
2017-03-03 12:42,-0.335,0.030,0,0,0,0,p
2017-03-03 12:48,-0.470,0.043,0,0,0,0,p
2017-03-03 12:54,-0.591,0.033,0,0,0,0,p
2017-03-03 13:00,-0.713,0.030,0,0,0,0,p
2017-03-03 13:06,-0.798,0.020,0,0,0,0,p
2017-03-03 13:12,-0.902,0.036,0,0,0,0,p
2017-03-03 13:18,-0.951,0.030,1,0,0,0,p
2017-03-03 13:24,-1.023,0.043,0,0,0,0,p
2017-03-03 13:30,-1.014,0.026,0,0,0,0,p
2017-03-03 13:36,-0.965,0.030,0,0,0,0,p
2017-03-03 13:42,-1.001,0.030,1,0,0,0,p
2017-03-03 13:48,-0.911,0.036,1,0,0,0,p
2017-03-03 13:54,-0.834,0.030,0,0,0,0,p
2017-03-03 14:00,-0.731,0.043,0,0,0,0,p
2017-03-03 14:06,-0.618,0.026,0,0,0,0,p
2017-03-03 14:12,-0.456,0.036,0,0,0,0,p
2017-03-03 14:18,-0.289,0.036,0,0,0,0,p
2017-03-03 14:24,-0.118,0.030,0,0,0,0,p
2017-03-03 14:30,0.098,0.026,0,0,0,0,p
2017-03-03 14:36,0.264,0.039,0,0,0,0,p
2017-03-03 14:42,0.480,0.036,0,0,0,0,p
2017-03-03 14:48,0.696,0.036,0,0,0,0,p
2017-03-03 14:54,0.872,0.030,1,0,0,0,p
2017-03-03 15:00,1.065,0.023,0,0,0,0,p
2017-03-03 15:06,1.214,0.020,0,0,0,0,p
2017-03-03 15:12,1.380,0.023,0,0,0,0,p
2017-03-03 15:18,1.561,0.020,0,0,0,0,p
2017-03-03 15:24,1.714,0.023,0,0,0,0,p
2017-03-03 15:30,1.898,0.023,0,0,0,0,p
2017-03-03 15:36,2.110,0.026,0,0,0,0,p
2017-03-03 15:42,2.281,0.030,0,0,0,0,p
2017-03-03 15:48,2.524,0.036,0,0,0,0,p
2017-03-03 15:54,2.762,0.033,0,0,0,0,p
2017-03-03 16:00,2.978,0.030,0,0,0,0,p
2017-03-03 16:06,3.217,0.030,0,0,0,0,p
2017-03-03 16:12,3.433,0.030,0,0,0,0,p
2017-03-03 16:18,3.690,0.033,0,0,0,0,p
2017-03-03 16:24,3.937,0.030,0,0,0,0,p
2017-03-03 16:30,4.185,0.030,0,0,0,0,p
2017-03-03 16:36,4.450,0.030,0,0,0,0,p
2017-03-03 16:42,4.711,0.043,0,0,0,0,p
2017-03-03 16:48,4.986,0.036,0,0,0,0,p
2017-03-03 16:54,5.279,0.030,0,0,0,0,p
2017-03-03 17:00,5.567,0.036,0,0,0,0,p
2017-03-03 17:06,5.837,0.030,0,0,0,0,p
2017-03-03 17:12,6.138,0.030,0,0,0,0,p
2017-03-03 17:18,6.426,0.033,0,0,0,0,p
2017-03-03 17:24,6.688,0.033,0,0,0,0,p
2017-03-03 17:30,6.958,0.033,0,0,0,0,p
2017-03-03 17:36,7.237,0.043,0,0,0,0,p
2017-03-03 17:42,7.466,0.030,0,0,0,0,p
2017-03-03 17:48,7.691,0.046,0,0,0,0,p
2017-03-03 17:54,7.943,0.026,1,0,0,0,p
2017-03-03 18:00,8.186,0.026,0,0,0,0,p
2017-03-03 18:06,8.358,0.026,0,0,0,0,p
2017-03-03 18:12,8.583,0.046,0,0,0,0,p
2017-03-03 18:18,8.785,0.016,0,0,0,0,p
2017-03-03 18:24,8.992,0.023,0,0,0,0,p
2017-03-03 18:30,9.114,0.010,0,0,0,0,p
2017-03-03 18:36,9.289,0.026,0,0,0,0,p
2017-03-03 18:42,9.388,0.016,0,0,0,0,p
2017-03-03 18:48,9.532,0.016,0,0,0,0,p
2017-03-03 18:54,9.622,0.020,0,0,0,0,p
2017-03-03 19:00,9.744,0.016,0,0,0,0,p
2017-03-03 19:06,9.829,0.013,0,0,0,0,p
2017-03-03 19:12,9.919,0.016,0,0,0,0,p
2017-03-03 19:18,10.001,0.010,0,0,0,0,p
2017-03-03 19:24,10.055,0.013,0,0,0,0,p
2017-03-03 19:30,10.104,0.013,0,0,0,0,p
2017-03-03 19:36,10.109,0.013,0,0,0,0,p
2017-03-03 19:42,10.082,0.013,0,0,0,0,p
2017-03-03 19:48,10.041,0.013,1,0,0,0,p
2017-03-03 19:54,9.983,0.010,0,0,0,0,p
2017-03-03 20:00,9.946,0.010,0,0,0,0,p
2017-03-03 20:06,9.874,0.013,0,0,0,0,p
2017-03-03 20:12,9.802,0.030,1,0,0,0,p
2017-03-03 20:18,9.721,0.026,0,0,0,0,p
2017-03-03 20:24,9.636,0.016,0,0,0,0,p
2017-03-03 20:30,9.546,0.023,0,0,0,0,p
2017-03-03 20:36,9.402,0.016,0,0,0,0,p
2017-03-03 20:42,9.267,0.020,0,0,0,0,p
2017-03-03 20:48,9.118,0.020,0,0,0,0,p
2017-03-03 20:54,8.947,0.023,0,0,0,0,p
2017-03-03 21:00,8.776,0.016,0,0,0,0,p
2017-03-03 21:06,8.619,0.013,0,0,0,0,p
2017-03-03 21:12,8.461,0.023,0,0,0,0,p
2017-03-03 21:18,8.286,0.023,0,0,0,0,p
2017-03-03 21:24,8.105,0.020,0,0,0,0,p
2017-03-03 21:30,7.943,0.023,1,0,0,0,p
2017-03-03 21:36,7.750,0.026,0,0,0,0,p
2017-03-03 21:42,7.561,0.036,0,0,0,0,p
2017-03-03 21:48,7.345,0.026,0,0,0,0,p
2017-03-03 21:54,7.138,0.033,0,0,0,0,p
2017-03-03 22:00,6.917,0.030,0,0,0,0,p
2017-03-03 22:06,6.719,0.020,1,0,0,0,p
2017-03-03 22:12,6.462,0.026,0,0,0,0,p
2017-03-03 22:18,6.296,0.036,0,0,0,0,p
2017-03-03 22:24,6.044,0.030,0,0,0,0,p
2017-03-03 22:30,5.877,0.046,0,0,0,0,p
2017-03-03 22:36,5.594,0.046,1,0,0,0,p
2017-03-03 22:42,5.391,0.030,0,0,0,0,p
2017-03-03 22:48,5.139,0.036,0,0,0,0,p
2017-03-03 22:54,4.910,0.026,0,0,0,0,p
2017-03-03 23:00,4.630,0.036,0,0,0,0,p
2017-03-03 23:06,4.396,0.036,0,0,0,0,p
2017-03-03 23:12,4.135,0.036,0,0,0,0,p
2017-03-03 23:18,3.883,0.023,0,0,0,0,p
2017-03-03 23:24,3.672,0.036,0,0,0,0,p
2017-03-03 23:30,3.370,0.043,0,0,0,0,p
2017-03-03 23:36,3.150,0.033,1,0,0,0,p
2017-03-03 23:42,2.920,0.066,0,0,0,0,p
2017-03-03 23:48,2.681,0.023,0,0,0,0,p
2017-03-03 23:54,2.465,0.039,0,0,0,0,p
2017-03-04 00:00,2.213,0.039,0,0,0,0,p
2017-03-04 00:06,2.006,0.039,0,0,0,0,p
2017-03-04 00:12,1.754,0.043,1,0,0,0,p
2017-03-04 00:18,1.561,0.030,0,0,0,0,p
2017-03-04 00:24,1.367,0.033,0,0,0,0,p
2017-03-04 00:30,1.169,0.030,0,0,0,0,p
2017-03-04 00:36,0.971,0.033,0,0,0,0,p
2017-03-04 00:42,0.750,0.030,0,0,0,0,p
2017-03-04 00:48,0.566,0.023,0,0,0,0,p
2017-03-04 00:54,0.386,0.030,0,0,0,0,p
2017-03-04 01:00,0.210,0.036,0,0,0,0,p
2017-03-04 01:06,0.021,0.039,0,0,0,0,p
2017-03-04 01:12,-0.222,0.036,1,0,0,0,p
2017-03-04 01:18,-0.294,0.020,0,0,0,0,p
2017-03-04 01:24,-0.402,0.020,0,0,0,0,p
2017-03-04 01:30,-0.501,0.020,0,0,0,0,p
2017-03-04 01:36,-0.578,0.016,0,0,0,0,p
2017-03-04 01:42,-0.618,0.016,0,0,0,0,p
2017-03-04 01:48,-0.609,0.016,0,0,0,0,p
2017-03-04 01:54,-0.614,0.016,0,0,0,0,p
2017-03-04 02:00,-0.569,0.020,0,0,0,0,p
2017-03-04 02:06,-0.479,0.016,0,0,0,0,p
2017-03-04 02:12,-0.398,0.020,1,0,0,0,p
2017-03-04 02:18,-0.312,0.020,0,0,0,0,p
2017-03-04 02:24,-0.190,0.020,0,0,0,0,p
2017-03-04 02:30,-0.064,0.023,0,0,0,0,p
2017-03-04 02:36,0.089,0.026,0,0,0,0,p
2017-03-04 02:42,0.251,0.023,0,0,0,0,p
2017-03-04 02:48,0.372,0.020,0,0,0,0,p
2017-03-04 02:54,0.516,0.026,0,0,0,0,p
2017-03-04 03:00,0.714,0.026,0,0,0,0,p
2017-03-04 03:06,0.863,0.020,0,0,0,0,p
2017-03-04 03:12,0.998,0.023,0,0,0,0,p
2017-03-04 03:18,1.173,0.026,0,0,0,0,p
2017-03-04 03:24,1.358,0.023,0,0,0,0,p
2017-03-04 03:30,1.534,0.026,0,0,0,0,p
2017-03-04 03:36,1.655,0.020,0,0,0,0,p
2017-03-04 03:42,1.862,0.030,0,0,0,0,p
2017-03-04 03:48,2.128,0.036,1,0,0,0,p
2017-03-04 03:54,2.371,0.026,1,0,0,0,p
2017-03-04 04:00,2.596,0.026,0,0,0,0,p
2017-03-04 04:06,2.857,0.033,0,0,0,0,p
2017-03-04 04:12,3.172,0.033,0,0,0,0,p
2017-03-04 04:18,3.451,0.026,0,0,0,0,p
2017-03-04 04:24,3.717,0.033,0,0,0,0,p
2017-03-04 04:30,3.996,0.033,0,0,0,0,p
2017-03-04 04:36,4.216,0.026,0,0,0,0,p
2017-03-04 04:42,4.423,0.023,0,0,0,0,p
2017-03-04 04:48,4.644,0.026,0,0,0,0,p
2017-03-04 04:54,4.892,0.026,0,0,0,0,p
2017-03-04 05:00,5.121,0.026,0,0,0,0,p
2017-03-04 05:06,5.342,0.023,0,0,0,0,p
2017-03-04 05:12,5.562,0.026,0,0,0,0,p
2017-03-04 05:18,5.828,0.033,0,0,0,0,p
2017-03-04 05:24,6.093,0.030,0,0,0,0,p
2017-03-04 05:30,6.332,0.030,0,0,0,0,p
2017-03-04 05:36,6.566,0.026,0,0,0,0,p
2017-03-04 05:42,6.832,0.030,0,0,0,0,p
2017-03-04 05:48,7.061,0.023,0,0,0,0,p
2017-03-04 05:54,7.291,0.030,0,0,0,0,p
2017-03-04 06:00,7.547,0.033,0,0,0,0,p
2017-03-04 06:06,7.795,0.023,0,0,0,0,p
2017-03-04 06:12,8.006,0.023,0,0,0,0,p
2017-03-04 06:18,8.209,0.023,0,0,0,0,p
2017-03-04 06:24,8.430,0.023,0,0,0,0,p
2017-03-04 06:30,8.637,0.023,0,0,0,0,p
2017-03-04 06:36,8.857,0.023,0,0,0,0,p
2017-03-04 06:42,9.037,0.016,1,0,0,0,p
2017-03-04 06:48,9.186,0.013,1,0,0,0,p
2017-03-04 06:54,9.357,0.023,1,0,0,0,p
2017-03-04 07:00,9.519,0.013,1,0,0,0,p
2017-03-04 07:06,9.618,0.013,1,0,0,0,p
2017-03-04 07:12,9.730,0.016,1,0,0,0,p
2017-03-04 07:18,9.820,0.016,0,0,0,0,p
2017-03-04 07:24,9.856,0.010,1,0,0,0,p
2017-03-04 07:30,9.883,0.013,1,0,0,0,p
2017-03-04 07:36,9.924,0.013,1,0,0,0,p
2017-03-04 07:42,9.942,0.010,1,0,0,0,p
2017-03-04 07:48,9.960,0.010,1,0,0,0,p
2017-03-04 07:54,9.946,0.010,1,0,0,0,p
2017-03-04 08:00,9.942,0.010,1,0,0,0,p
2017-03-04 08:06,9.928,0.010,1,0,0,0,p
2017-03-04 08:12,9.879,0.013,1,0,0,0,p
2017-03-04 08:18,9.847,0.016,1,0,0,0,p
2017-03-04 08:24,9.816,0.013,1,0,0,0,p
2017-03-04 08:30,9.735,0.016,1,0,0,0,p
2017-03-04 08:36,9.667,0.020,1,0,0,0,p
2017-03-04 08:42,9.604,0.023,1,0,0,0,p
2017-03-04 08:48,9.546,0.020,1,0,0,0,p
2017-03-04 08:54,9.496,0.020,1,0,0,0,p
2017-03-04 09:00,9.397,0.026,0,0,0,0,p
2017-03-04 09:06,9.276,0.026,1,0,0,0,p
2017-03-04 09:12,9.177,0.026,1,0,0,0,p
2017-03-04 09:18,9.033,0.030,0,0,0,0,p
2017-03-04 09:24,8.889,0.030,0,0,0,0,p
2017-03-04 09:30,8.745,0.030,0,0,0,0,p
2017-03-04 09:36,8.574,0.030,0,0,0,0,p
2017-03-04 09:42,8.412,0.030,1,0,0,0,p
2017-03-04 09:48,8.236,0.030,0,0,0,0,p
2017-03-04 09:54,8.083,0.033,0,0,0,0,p
2017-03-04 10:00,7.894,0.033,1,0,0,0,p
2017-03-04 10:06,7.669,0.039,0,0,0,0,p
2017-03-04 10:12,7.381,0.039,0,0,0,0,p
2017-03-04 10:18,7.102,0.043,0,0,0,0,p
2017-03-04 10:24,6.814,0.039,0,0,0,0,p
2017-03-04 10:30,6.521,0.043,0,0,0,0,p
2017-03-04 10:36,6.219,0.043,0,0,0,0,p
2017-03-04 10:42,5.936,0.046,0,0,0,0,p
2017-03-04 10:48,5.657,0.039,0,0,0,0,p
2017-03-04 10:54,5.414,0.039,0,0,0,0,p
2017-03-04 11:00,5.198,0.039,0,0,0,0,p
2017-03-04 11:06,4.991,0.039,0,0,0,0,p
2017-03-04 11:12,4.770,0.046,0,0,0,0,p
2017-03-04 11:18,4.545,0.049,0,0,0,0,p
2017-03-04 11:24,4.306,0.046,0,0,0,0,p
2017-03-04 11:30,4.068,0.043,0,0,0,0,p
2017-03-04 11:36,3.816,0.049,0,0,0,0,p
2017-03-04 11:42,3.546,0.049,0,0,0,0,p
2017-03-04 11:48,3.289,0.046,0,0,0,0,p
2017-03-04 11:54,2.992,0.049,0,0,0,0,p
2017-03-04 12:00,2.699,0.049,0,0,0,0,p
2017-03-04 12:06,2.402,0.056,0,0,0,0,p
2017-03-04 12:12,2.105,0.049,0,0,0,0,p
2017-03-04 12:18,1.840,0.049,0,0,0,0,p
2017-03-04 12:24,1.529,0.049,0,0,0,0,p
2017-03-04 12:30,1.281,0.046,0,0,0,0,p
2017-03-04 12:36,1.038,0.052,0,0,0,0,p
2017-03-04 12:42,0.795,0.052,0,0,0,0,p
2017-03-04 12:48,0.579,,1,0,0,0,p
2017-03-04 12:54,0.359,0.046,0,0,0,0,p
2017-03-04 13:00,0.170,0.049,0,0,0,0,p
2017-03-04 13:06,-0.019,0.052,0,0,0,0,p
2017-03-04 13:12,-0.195,0.049,0,0,0,0,p
2017-03-04 13:18,-0.357,0.049,0,0,0,0,p
2017-03-04 13:24,-0.506,0.052,0,0,0,0,p
2017-03-04 13:30,-0.609,0.049,0,0,0,0,p
2017-03-04 13:36,-0.708,0.049,0,0,0,0,p
2017-03-04 13:42,-0.780,0.049,0,0,0,0,p
2017-03-04 13:48,-0.834,0.049,0,0,0,0,p
2017-03-04 13:54,-0.866,0.049,0,0,0,0,p
2017-03-04 14:00,-0.897,0.049,0,0,0,0,p
2017-03-04 14:06,-0.915,0.049,0,0,0,0,p
2017-03-04 14:12,-0.933,0.049,0,0,0,0,p
2017-03-04 14:18,-0.978,0.052,0,0,0,0,p
2017-03-04 14:24,-0.974,0.043,1,0,0,0,p
2017-03-04 14:30,-0.960,0.049,0,0,0,0,p
2017-03-04 14:36,-0.978,0.049,0,0,0,0,p
2017-03-04 14:42,-0.888,0.049,0,0,0,0,p
2017-03-04 14:48,-0.875,0.049,0,0,0,0,p
2017-03-04 14:54,-0.848,0.046,0,0,0,0,p
2017-03-04 15:00,-0.749,0.046,1,0,0,0,p
2017-03-04 15:06,-0.650,0.043,0,0,0,0,p
2017-03-04 15:12,-0.533,0.046,1,0,0,0,p
2017-03-04 15:18,-0.461,0.043,0,0,0,0,p
2017-03-04 15:24,-0.348,0.039,1,0,0,0,p
2017-03-04 15:30,-0.208,0.043,1,0,0,0,p
2017-03-04 15:36,-0.109,0.043,0,0,0,0,p
2017-03-04 15:42,0.030,0.056,0,0,0,0,p
2017-03-04 15:48,0.161,0.033,1,0,0,0,p
2017-03-04 15:54,0.332,0.039,1,0,0,0,p
2017-03-04 16:00,0.467,0.039,1,0,0,0,p
2017-03-04 16:06,0.669,0.043,1,0,0,0,p
2017-03-04 16:12,0.930,0.043,1,0,0,0,p
2017-03-04 16:18,1.164,0.039,1,0,0,0,p
2017-03-04 16:24,1.408,0.043,1,0,0,0,p
2017-03-04 16:30,1.646,0.046,1,0,0,0,p
2017-03-04 16:36,1.876,0.043,0,0,0,0,p
2017-03-04 16:42,2.114,0.030,1,0,0,0,p
2017-03-04 16:48,2.317,0.033,1,0,0,0,p
2017-03-04 16:54,2.551,0.046,1,0,0,0,p
2017-03-04 17:00,2.740,0.030,1,0,0,0,p
2017-03-04 17:06,2.902,0.033,1,0,0,0,p
2017-03-04 17:12,3.132,0.036,1,0,0,0,p
2017-03-04 17:18,3.366,0.033,1,0,0,0,p
2017-03-04 17:24,3.627,0.036,1,0,0,0,p
2017-03-04 17:30,3.843,0.039,1,0,0,0,p
2017-03-04 17:36,4.122,0.036,1,0,0,0,p
2017-03-04 17:42,4.360,0.033,1,0,0,0,p
2017-03-04 17:48,4.635,0.036,1,0,0,0,p
2017-03-04 17:54,4.860,0.036,1,0,0,0,p
2017-03-04 18:00,5.117,0.036,1,0,0,0,p
2017-03-04 18:06,5.373,0.033,1,0,0,0,p
2017-03-04 18:12,5.594,0.046,0,0,0,0,p
2017-03-04 18:18,5.796,0.036,0,0,0,0,p
2017-03-04 18:24,6.030,0.039,0,0,0,0,p
2017-03-04 18:30,6.318,0.033,1,0,0,0,p
2017-03-04 18:36,6.562,0.030,1,0,0,0,p
2017-03-04 18:42,6.796,0.030,1,0,0,0,p
2017-03-04 18:48,7.048,0.036,1,0,0,0,p
2017-03-04 18:54,7.295,0.039,0,0,0,0,p
2017-03-04 19:00,7.493,0.030,1,0,0,0,p
2017-03-04 19:06,7.664,0.033,1,0,0,0,p
2017-03-04 19:12,7.889,0.030,1,0,0,0,p
2017-03-04 19:18,8.060,0.030,0,0,0,0,p
2017-03-04 19:24,8.195,0.026,1,0,0,0,p
2017-03-04 19:30,8.308,0.026,1,0,0,0,p
2017-03-04 19:36,8.443,0.026,1,0,0,0,p
2017-03-04 19:42,8.551,0.033,1,0,0,0,p
2017-03-04 19:48,8.704,0.036,0,0,0,0,p
2017-03-04 19:54,8.767,0.026,1,0,0,0,p
2017-03-04 20:00,8.799,0.030,0,0,0,0,p
2017-03-04 20:06,8.884,0.026,0,0,0,0,p
2017-03-04 20:12,8.952,0.030,1,0,0,0,p
2017-03-04 20:18,8.983,0.023,1,0,0,0,p
2017-03-04 20:24,8.997,0.030,1,0,0,0,p
2017-03-04 20:30,9.037,0.030,0,0,0,0,p
2017-03-04 20:36,9.042,0.030,0,0,0,0,p
2017-03-04 20:42,9.042,0.030,1,0,0,0,p
2017-03-04 20:48,9.046,0.026,0,0,0,0,p
2017-03-04 20:54,9.064,0.026,1,0,0,0,p
2017-03-04 21:00,9.015,0.033,0,0,0,0,p
2017-03-04 21:06,8.961,0.030,0,0,0,0,p
2017-03-04 21:12,8.871,0.030,0,0,0,0,p
2017-03-04 21:18,8.817,0.033,0,0,0,0,p
2017-03-04 21:24,8.695,0.033,0,0,0,0,p
2017-03-04 21:30,8.583,0.030,1,0,0,0,p
2017-03-04 21:36,8.407,0.033,0,0,0,0,p
2017-03-04 21:42,8.281,0.033,0,0,0,0,p
2017-03-04 21:48,8.141,0.036,0,0,0,0,p
2017-03-04 21:54,7.979,0.039,0,0,0,0,p
2017-03-04 22:00,7.826,0.033,0,0,0,0,p
2017-03-04 22:06,7.691,0.043,0,0,0,0,p
2017-03-04 22:12,7.516,0.039,0,0,0,0,p
2017-03-04 22:18,7.336,0.036,1,0,0,0,p
2017-03-04 22:24,7.183,0.039,0,0,0,0,p
2017-03-04 22:30,6.994,0.039,1,0,0,0,p
2017-03-04 22:36,6.805,0.043,0,0,0,0,p
2017-03-04 22:42,6.643,0.043,0,0,0,0,p
2017-03-04 22:48,6.458,0.043,0,0,0,0,p
2017-03-04 22:54,6.296,0.039,0,0,0,0,p
2017-03-04 23:00,6.143,0.043,0,0,0,0,p
2017-03-04 23:06,5.954,0.043,0,0,0,0,p
2017-03-04 23:12,5.769,0.036,0,0,0,0,p
2017-03-04 23:18,5.585,0.043,0,0,0,0,p
2017-03-04 23:24,5.373,0.039,0,0,0,0,p
2017-03-04 23:30,5.130,0.046,0,0,0,0,p
2017-03-04 23:36,4.824,0.049,0,0,0,0,p
2017-03-04 23:42,4.540,0.046,0,0,0,0,p
